product_id;product_class_id;brand_name;product_name;SKU;SRP;gross_weight;net_weight;recyclable_package;low_fat;units_per_case;cases_per_pallet;shelf_width;shelf_height;shelf_depth;product_subcategory;product_category;product_department;product_family;All
339;62;Better;Better Canned Peas;75658625960;14.000;21.3;19.2;1;1;31;9;14.3;18.6;22;Canned Vegetables;Vegetables;Canned Foods;Food;ALL
638;62;Bravo;Bravo Canned Beets;52903655171;31.500;6.8;5.8;1;0;22;9;16.5;20;19.7;Canned Vegetables;Vegetables;Canned Foods;Food;ALL
639;62;Bravo;Bravo Creamed Corn;76339392066;32.800;16.2;14.2;0;0;18;14;4.16;13.2;16.1;Canned Vegetables;Vegetables;Canned Foods;Food;ALL
640;62;Bravo;Bravo Canned String Beans;22869544625;25.900;9.63;7.63;0;1;20;8;3.52;20.8;5.09;Canned Vegetables;Vegetables;Canned Foods;Food;ALL
642;62;Bravo;Bravo Canned Yams;45213096737;16.600;7.39;6.38;1;1;21;7;17.1;21.2;11.9;Canned Vegetables;Vegetables;Canned Foods;Food;ALL
644;62;Bravo;Bravo Canned Tomatos;37010880112;0.8700;13.4;11.3;0;0;32;10;20.5;3.37;21.3;Canned Vegetables;Vegetables;Canned Foods;Food;ALL
650;62;Bravo;Bravo Canned Peas;84712808728;15.500;17.5;15.5;1;1;17;6;21.1;8.36;4.22;Canned Vegetables;Vegetables;Canned Foods;Food;ALL
954;62;Just Right;Just Right Canned Beets;45425527691;17.400;8.66;6.65;1;0;32;6;8.79;9.41;3.67;Canned Vegetables;Vegetables;Canned Foods;Food;ALL
955;62;Just Right;Just Right Creamed Corn;64287862181;38.300;15.2;13.1;0;0;3;12;15.8;5.78;5.86;Canned Vegetables;Vegetables;Canned Foods;Food;ALL
956;62;Just Right;Just Right Canned String Beans;72342482209;12.000;10;9;1;1;13;6;22;12.3;19.3;Canned Vegetables;Vegetables;Canned Foods;Food;ALL
958;62;Just Right;Just Right Canned Yams;37734969258;13.600;19.7;18.7;1;0;34;6;22;14.6;17.6;Canned Vegetables;Vegetables;Canned Foods;Food;ALL
960;62;Just Right;Just Right Canned Tomatos;62581687569;21.500;18;16;0;1;23;6;6.49;10.6;14.4;Canned Vegetables;Vegetables;Canned Foods;Food;ALL
966;62;Just Right;Just Right Canned Peas;53332551121;24.900;8.02;5.02;1;0;20;11;11;10.5;11.2;Canned Vegetables;Vegetables;Canned Foods;Food;ALL
1265;62;Pleasant;Pleasant Canned Beets;59582259058;0.7200;9.71;7.71;1;0;26;10;17.5;20.6;3.48;Canned Vegetables;Vegetables;Canned Foods;Food;ALL
1266;62;Pleasant;Pleasant Creamed Corn;65350177884;11.800;10;8;0;0;27;12;9.83;20.9;10.2;Canned Vegetables;Vegetables;Canned Foods;Food;ALL
1267;62;Pleasant;Pleasant Canned String Beans;16044406294;16.000;7.5;6.5;1;0;30;10;19.7;19.9;10.4;Canned Vegetables;Vegetables;Canned Foods;Food;ALL
1269;62;Pleasant;Pleasant Canned Yams;12199127078;39.700;11.5;8.5;0;0;16;12;6.88;9.72;10.3;Canned Vegetables;Vegetables;Canned Foods;Food;ALL
1271;62;Pleasant;Pleasant Canned Tomatos;36829380393;35.000;6.12;3.11;1;1;13;7;14.1;18.7;13.2;Canned Vegetables;Vegetables;Canned Foods;Food;ALL
1277;62;Pleasant;Pleasant Canned Peas;60845643877;25.400;19.9;17.8;1;0;25;7;16.3;22.5;17.6;Canned Vegetables;Vegetables;Canned Foods;Food;ALL
86;63;Golden;Golden Low Fat French Fries;66946843266;29.700;14.2;13.1;0;1;3;8;8.7;21.7;10.7;French Fries;Vegetables;Frozen Foods;Food;ALL
89;63;Golden;Golden Fajita French Fries;51418129801;15.900;20.5;17.5;0;0;4;7;14;20.7;14.4;French Fries;Vegetables;Frozen Foods;Food;ALL
101;63;Golden;Golden Home Style French Fries;21439144015;0.7200;20.6;18.6;0;1;13;6;7.8;13.8;7.22;French Fries;Vegetables;Frozen Foods;Food;ALL
397;63;Big Time;Big Time Low Fat French Fries;67432805895;13.500;12;9;0;0;5;7;10.8;12.6;11.6;French Fries;Vegetables;Frozen Foods;Food;ALL
400;63;Big Time;Big Time Fajita French Fries;38593211770;14.300;9.57;8.56;1;0;34;10;15.8;18.9;20.4;French Fries;Vegetables;Frozen Foods;Food;ALL
412;63;Big Time;Big Time Home Style French Fries;91970587372;13.800;18.9;15.8;1;1;14;12;17.1;6.28;19.9;French Fries;Vegetables;Frozen Foods;Food;ALL
708;63;Imagine;Imagine Low Fat French Fries;26132355332;36.800;9.79;8.78;1;1;33;9;22;5.8;3.43;French Fries;Vegetables;Frozen Foods;Food;ALL
711;63;Imagine;Imagine Fajita French Fries;71911644339;28.900;13.8;10.8;1;0;3;9;15.9;3.56;7.83;French Fries;Vegetables;Frozen Foods;Food;ALL
723;63;Imagine;Imagine Home Style French Fries;62560176253;0.5100;17.6;14.6;1;1;30;6;22.6;18.3;13.9;French Fries;Vegetables;Frozen Foods;Food;ALL
1024;63;PigTail;PigTail Low Fat French Fries;75605292916;39.500;7.54;6.53;1;0;9;11;8.98;6.3;8.15;French Fries;Vegetables;Frozen Foods;Food;ALL
1027;63;PigTail;PigTail Fajita French Fries;59860114455;23.100;6.88;4.88;1;0;29;11;18.2;12.3;4.41;French Fries;Vegetables;Frozen Foods;Food;ALL
1039;63;PigTail;PigTail Home Style French Fries;28074564337;0.8100;9.94;7.93;0;0;13;12;7.03;14.8;5.92;French Fries;Vegetables;Frozen Foods;Food;ALL
1335;63;Carrington;Carrington Low Fat French Fries;92312397360;24.100;8.15;6.14;0;0;7;11;15.1;3.05;8.1;French Fries;Vegetables;Frozen Foods;Food;ALL
1338;63;Carrington;Carrington Fajita French Fries;58852193951;22.200;16.1;14.1;1;0;29;9;3.58;18.8;18.7;French Fries;Vegetables;Frozen Foods;Food;ALL
1350;63;Carrington;Carrington Home Style French Fries;90661347508;0.9200;6.87;5.86;0;0;7;12;5.39;3.53;9.52;French Fries;Vegetables;Frozen Foods;Food;ALL
87;64;Golden;Golden Frozen Sausage Pizza;57333645224;17.800;19;17;1;0;19;6;15.2;21.2;18.6;Pizza;Pizza;Frozen Foods;Food;ALL
91;64;Golden;Golden Frozen Pepperoni Pizza;42999448180;26.800;12.8;10.8;1;1;17;12;8.94;4.08;3.08;Pizza;Pizza;Frozen Foods;Food;ALL
92;64;Golden;Golden Frozen Cheese Pizza;51054068207;0.8300;17.1;16.1;1;0;25;5;4.09;16.8;18.6;Pizza;Pizza;Frozen Foods;Food;ALL
93;64;Golden;Golden Frozen Mushroom Pizza;39154168963;0.9600;16.4;14.3;1;0;21;12;3.11;11.5;13.1;Pizza;Pizza;Frozen Foods;Food;ALL
398;64;Big Time;Big Time Frozen Sausage Pizza;68627322316;0.8000;15.5;12.5;1;1;7;7;18.8;18.7;22.4;Pizza;Pizza;Frozen Foods;Food;ALL
402;64;Big Time;Big Time Frozen Pepperoni Pizza;60936763882;11.300;9.16;7.15;1;1;8;5;7.49;11.6;11.8;Pizza;Pizza;Frozen Foods;Food;ALL
403;64;Big Time;Big Time Frozen Cheese Pizza;77728862166;15.500;13.6;11.6;1;1;33;6;9.78;16.6;4.85;Pizza;Pizza;Frozen Foods;Food;ALL
404;64;Big Time;Big Time Frozen Mushroom Pizza;52734547257;12.500;6.98;3.98;1;0;35;9;9.14;4.28;13.8;Pizza;Pizza;Frozen Foods;Food;ALL
709;64;Imagine;Imagine Frozen Sausage Pizza;47281391024;0.5700;16.9;14.8;1;1;16;5;18.5;15.4;10.5;Pizza;Pizza;Frozen Foods;Food;ALL
713;64;Imagine;Imagine Frozen Pepperoni Pizza;23800389170;34.600;11;9;0;1;25;8;8.89;18.4;4.83;Pizza;Pizza;Frozen Foods;Food;ALL
714;64;Imagine;Imagine Frozen Cheese Pizza;62617242932;27.000;16.2;15.2;1;0;33;7;8.67;13.5;15;Pizza;Pizza;Frozen Foods;Food;ALL
715;64;Imagine;Imagine Frozen Mushroom Pizza;81479577422;15.500;6.88;4.88;1;1;24;13;4.45;17.6;12.3;Pizza;Pizza;Frozen Foods;Food;ALL
1025;64;PigTail;PigTail Frozen Sausage Pizza;92180926203;14.500;18.7;16.7;0;0;14;12;7.48;4.02;9.02;Pizza;Pizza;Frozen Foods;Food;ALL
1029;64;PigTail;PigTail Frozen Pepperoni Pizza;20895664095;16.800;6.06;3.05;0;1;30;7;6.95;12.8;5.94;Pizza;Pizza;Frozen Foods;Food;ALL
1030;64;PigTail;PigTail Frozen Cheese Pizza;55139115452;26.400;12.6;9.6;1;1;10;6;13.5;6.91;20.7;Pizza;Pizza;Frozen Foods;Food;ALL
1031;64;PigTail;PigTail Frozen Mushroom Pizza;45525917410;12.100;10.1;8.1;1;1;13;13;3.52;5.91;20.9;Pizza;Pizza;Frozen Foods;Food;ALL
1336;64;Carrington;Carrington Frozen Sausage Pizza;95793614983;33.900;18.8;17.7;1;0;17;14;21.3;9.63;21.6;Pizza;Pizza;Frozen Foods;Food;ALL
1340;64;Carrington;Carrington Frozen Pepperoni Pizza;85769148468;25.700;12.1;11.1;1;1;35;7;14.8;13.5;21.2;Pizza;Pizza;Frozen Foods;Food;ALL
1341;64;Carrington;Carrington Frozen Cheese Pizza;73869249224;34.500;19.2;18.2;1;1;12;14;12.8;14.3;8.42;Pizza;Pizza;Frozen Foods;Food;ALL
1342;64;Carrington;Carrington Frozen Mushroom Pizza;51161635518;37.300;18.5;15.5;0;0;5;10;13.8;22.4;10.4;Pizza;Pizza;Frozen Foods;Food;ALL
164;65;Ship Shape;Ship Shape Extra Lean Hamburger;69512901902;29.700;13.4;11.3;1;1;27;6;4.46;19.6;7.53;Hamburger;Meat;Meat;Food;ALL
165;65;Ship Shape;Ship Shape Seasoned Hamburger;90661937594;17.500;8.26;6.26;0;0;31;10;9.36;3.99;16;Hamburger;Meat;Meat;Food;ALL
475;65;Quick;Quick Extra Lean Hamburger;74355801939;26.100;20.9;17.8;1;0;6;9;14.9;5.75;7.85;Hamburger;Meat;Meat;Food;ALL
476;65;Quick;Quick Seasoned Hamburger;82410421967;36.400;15.6;14.6;1;0;22;12;12.1;11.2;13.8;Hamburger;Meat;Meat;Food;ALL
786;65;Footnote;Footnote Extra Lean Hamburger;92293117642;0.9700;13.2;11.1;0;0;25;9;4.42;22.2;19.9;Hamburger;Meat;Meat;Food;ALL
787;65;Footnote;Footnote Seasoned Hamburger;54204387068;14.900;13;11;0;1;32;11;7.55;7;11.7;Hamburger;Meat;Meat;Food;ALL
1102;65;Genteel;Genteel Extra Lean Hamburger;67939990162;19.000;11.3;8.3;1;0;34;11;19.8;3.51;3.42;Hamburger;Meat;Meat;Food;ALL
1103;65;Genteel;Genteel Seasoned Hamburger;25277857184;11.500;11.1;9.1;1;0;15;13;9.87;7.1;20.3;Hamburger;Meat;Meat;Food;ALL
1413;65;Gerolli;Gerolli Extra Lean Hamburger;69705173373;33.800;13.8;11.8;1;1;4;10;12.8;4.76;20.4;Hamburger;Meat;Meat;Food;ALL
1414;65;Gerolli;Gerolli Seasoned Hamburger;13948624730;13.400;19.5;17.5;1;0;26;9;3.79;17.6;8;Hamburger;Meat;Meat;Food;ALL
77;66;Blue Medal;Blue Medal Small Brown Eggs;50154744982;28.000;14.7;12.6;0;1;13;12;20;10.2;8.86;Eggs;Eggs;Eggs;Food;ALL
78;66;Blue Medal;Blue Medal Large Brown Eggs;27447131276;21.900;19.5;17.5;1;1;3;6;8.29;14.2;9.13;Eggs;Eggs;Eggs;Food;ALL
79;66;Blue Medal;Blue Medal Small Eggs;39665827155;13.200;12.4;10.3;0;1;9;8;15.3;10.7;10.7;Eggs;Eggs;Eggs;Food;ALL
80;66;Blue Medal;Blue Medal Large Eggs;76195979714;36.300;17.1;14.1;0;0;31;12;12.8;9.1;11.1;Eggs;Eggs;Eggs;Food;ALL
81;66;Blue Medal;Blue Medal Egg Substitute;68869482874;21.300;17;15;0;0;35;7;12.8;18.2;10.5;Eggs;Eggs;Eggs;Food;ALL
388;66;Urban;Urban Small Brown Eggs;63735123276;23.500;19.3;17.2;1;1;35;12;19.4;22.8;10;Eggs;Eggs;Eggs;Food;ALL
389;66;Urban;Urban Large Brown Eggs;84884158968;17.900;14.1;12.1;0;0;27;10;14;3.86;6.05;Eggs;Eggs;Eggs;Food;ALL
390;66;Urban;Urban Small Eggs;29127610325;37.400;10.3;8.3;1;0;34;9;5.77;7.19;19.1;Eggs;Eggs;Eggs;Food;ALL
391;66;Urban;Urban Large Eggs;19514412283;13.100;9.21;7.21;0;0;9;7;22.5;5.17;3.87;Eggs;Eggs;Eggs;Food;ALL
392;66;Urban;Urban Egg Substitute;89093499779;13.000;13;10;0;1;29;13;5.84;9.12;19.4;Eggs;Eggs;Eggs;Food;ALL
699;66;Jumbo;Jumbo Small Brown Eggs;92480153441;14.200;21.7;19.7;0;1;4;7;17.8;16.6;17.3;Eggs;Eggs;Eggs;Food;ALL
700;66;Jumbo;Jumbo Large Brown Eggs;10534773468;26.800;7.38;5.38;1;0;2;11;17.1;4.83;3.73;Eggs;Eggs;Eggs;Food;ALL
701;66;Jumbo;Jumbo Small Eggs;88634874224;0.7500;8.94;6.93;0;0;23;11;8.51;5.22;12.6;Eggs;Eggs;Eggs;Food;ALL
702;66;Jumbo;Jumbo Large Eggs;65927260518;38.400;21.9;18.8;0;1;29;13;6.16;13;5.41;Eggs;Eggs;Eggs;Food;ALL
703;66;Jumbo;Jumbo Egg Substitute;23265127539;29.700;7.62;5.61;1;0;3;13;15.5;15.6;9.28;Eggs;Eggs;Eggs;Food;ALL
1015;66;National;National Small Brown Eggs;56790165305;21.900;18;17;1;1;11;9;3.48;5.61;3.04;Eggs;Eggs;Eggs;Food;ALL
1016;66;National;National Large Brown Eggs;36369252800;11.700;17;15;0;1;34;10;8.34;20.2;20.2;Eggs;Eggs;Eggs;Food;ALL
1017;66;National;National Small Eggs;85993821024;28.900;21.3;19.2;0;1;23;10;12.6;3.04;18.2;Eggs;Eggs;Eggs;Food;ALL
1018;66;National;National Large Eggs;58712804913;0.9300;16.6;14.6;0;1;8;6;19.9;12.9;11.6;Eggs;Eggs;Eggs;Food;ALL
1019;66;National;National Egg Substitute;53673009276;37.400;21.3;19.2;0;1;24;11;7.25;8.04;19.5;Eggs;Eggs;Eggs;Food;ALL
1326;66;Giant;Giant Small Brown Eggs;86328013539;17.100;9.05;7.05;0;1;20;9;20.8;20.5;18.6;Eggs;Eggs;Eggs;Food;ALL
1327;66;Giant;Giant Large Brown Eggs;43665880560;38.400;18.8;16.7;0;0;33;7;4.33;18.2;4.8;Eggs;Eggs;Eggs;Food;ALL
1328;66;Giant;Giant Small Eggs;21174731850;22.600;12.2;10.1;0;1;35;10;3.69;5.81;13.7;Eggs;Eggs;Eggs;Food;ALL
1329;66;Giant;Giant Large Eggs;13848235011;16.500;19.8;16.7;1;1;27;9;22.6;21;5.76;Eggs;Eggs;Eggs;Food;ALL
1330;66;Giant;Giant Egg Substitute;19616153836;13.300;10.9;9.89;1;1;33;13;10.5;7.37;15.4;Eggs;Eggs;Eggs;Food;ALL
194;67;High Top;High Top Firm Tofu;31548164486;33.600;11.6;8.6;1;1;21;11;18.8;7.38;10.2;Tofu;Packaged Vegetables;Produce;Food;ALL
505;67;Tell Tale;Tell Tale Firm Tofu;29530960917;16.700;18.1;16.1;0;0;30;7;17.5;19;18.3;Tofu;Packaged Vegetables;Produce;Food;ALL
816;67;Ebony;Ebony Firm Tofu;15501666665;22.900;17.3;15.2;1;1;4;10;21.1;6.01;15.7;Tofu;Packaged Vegetables;Produce;Food;ALL
1132;67;Tri-State;Tri-State Firm Tofu;49567652344;16.600;13.6;11.6;0;0;23;7;15.3;14.8;4.85;Tofu;Packaged Vegetables;Produce;Food;ALL
1443;67;Hermanos;Hermanos Firm Tofu;74774398207;21.700;6.96;3.96;1;1;15;11;13.2;21;22.2;Tofu;Packaged Vegetables;Produce;Food;ALL
122;70;Faux Products;Faux Products Childrens Aspirin;36991460919;19.900;12.5;10.5;0;0;9;10;6.11;8.89;17.1;Aspirin;Pain Relievers;Health and Hygiene;Non-Consumable;ALL
123;70;Faux Products;Faux Products Buffered Aspirin;31951665282;38.400;12.4;9.39;0;0;21;7;3.1;17.5;22.6;Aspirin;Pain Relievers;Health and Hygiene;Non-Consumable;ALL
433;70;Steady;Steady Childrens Aspirin;31435973048;17.400;10.8;8.8;1;0;28;9;11.5;5.49;20.3;Aspirin;Pain Relievers;Health and Hygiene;Non-Consumable;ALL
434;70;Steady;Steady Buffered Aspirin;37203891873;14.200;19.1;18.1;0;0;17;8;10.8;19.3;12.7;Aspirin;Pain Relievers;Health and Hygiene;Non-Consumable;ALL
744;70;Consolidated;Consolidated Childrens Aspirin;75562120079;39.100;13;11;1;0;1;9;17.3;15.6;3.21;Aspirin;Pain Relievers;Health and Hygiene;Non-Consumable;ALL
745;70;Consolidated;Consolidated Buffered Aspirin;11284558176;0.8500;8.57;6.56;1;0;27;5;13.1;10.8;19.6;Aspirin;Pain Relievers;Health and Hygiene;Non-Consumable;ALL
1060;70;Bird Call;Bird Call Childrens Aspirin;36503105759;28.700;19.9;17.8;0;0;5;10;15.6;8.64;10.6;Aspirin;Pain Relievers;Health and Hygiene;Non-Consumable;ALL
1061;70;Bird Call;Bird Call Buffered Aspirin;57652141451;16.600;15.4;13.3;0;0;2;9;11.4;3.87;7.03;Aspirin;Pain Relievers;Health and Hygiene;Non-Consumable;ALL
1371;70;Hilltop;Hilltop Childrens Aspirin;78147458434;24.700;6.4;4.4;1;0;33;12;15.4;8.09;16.9;Aspirin;Pain Relievers;Health and Hygiene;Non-Consumable;ALL
1372;70;Hilltop;Hilltop Buffered Aspirin;86202078461;24.900;6.49;4.48;1;0;10;13;13.7;8.08;21.9;Aspirin;Pain Relievers;Health and Hygiene;Non-Consumable;ALL
124;71;Faux Products;Faux Products 200 MG Ibuprofen;52691374421;12.100;13.3;10.3;1;0;8;11;7.72;19.7;17.3;Ibuprofen;Pain Relievers;Health and Hygiene;Non-Consumable;ALL
435;71;Steady;Steady 200 MG Ibuprofen;23017291426;28.300;11.8;9.8;1;0;18;6;6.09;17.8;14.9;Ibuprofen;Pain Relievers;Health and Hygiene;Non-Consumable;ALL
746;71;Consolidated;Consolidated 200 MG Ibuprofen;74003542065;39.800;10;8;1;0;12;7;18.3;9.84;9.2;Ibuprofen;Pain Relievers;Health and Hygiene;Non-Consumable;ALL
1062;71;Bird Call;Bird Call 200 MG Ibuprofen;67993462681;23.800;19;17;1;0;16;7;9.71;4.12;10.8;Ibuprofen;Pain Relievers;Health and Hygiene;Non-Consumable;ALL
1373;71;Hilltop;Hilltop 200 MG Ibuprofen;74302179217;36.000;8.77;7.77;1;0;5;12;5.21;9.35;21.2;Ibuprofen;Pain Relievers;Health and Hygiene;Non-Consumable;ALL
125;72;Faux Products;Faux Products 200 MG Acetominifen;16889345049;23.200;11.1;9.1;0;0;31;11;15.1;5.18;8.03;Acetominifen;Pain Relievers;Health and Hygiene;Non-Consumable;ALL
436;72;Steady;Steady 200 MG Acetominifen;64120846390;15.300;6.32;4.32;0;0;33;5;18.5;13;21.6;Acetominifen;Pain Relievers;Health and Hygiene;Non-Consumable;ALL
747;72;Consolidated;Consolidated 200 MG Acetominifen;92865876555;18.300;13.6;11.6;1;0;15;5;16.6;10;13;Acetominifen;Pain Relievers;Health and Hygiene;Non-Consumable;ALL
1063;72;Bird Call;Bird Call 200 MG Acetominifen;58380264639;31.800;20.5;17.5;1;0;25;9;14.8;3.1;20.4;Acetominifen;Pain Relievers;Health and Hygiene;Non-Consumable;ALL
1374;72;Hilltop;Hilltop 200 MG Acetominifen;51594565510;28.900;18.9;17.8;1;0;23;9;14.1;5.6;13;Acetominifen;Pain Relievers;Health and Hygiene;Non-Consumable;ALL
126;73;Faux Products;Faux Products HCL Nasal Spray;18083861470;16.100;20.8;19.7;1;0;22;6;21.3;18;5.03;Nasal Sprays;Decongestants;Health and Hygiene;Non-Consumable;ALL
127;73;Faux Products;Faux Products Dishwasher Detergent;41519598364;17.400;16.7;13.7;1;0;10;14;20.6;12.2;16.3;Nasal Sprays;Decongestants;Health and Hygiene;Non-Consumable;ALL
437;73;Steady;Steady HCL Nasal Spray;19172012209;19.700;19.9;17.8;0;0;14;9;8.21;5.08;12.3;Nasal Sprays;Decongestants;Health and Hygiene;Non-Consumable;ALL
438;73;Steady;Steady Dishwasher Detergent;84394162297;19.300;19.5;16.5;1;0;35;12;5.99;8.38;22.5;Nasal Sprays;Decongestants;Health and Hygiene;Non-Consumable;ALL
748;73;Consolidated;Consolidated HCL Nasal Spray;65801325440;22.000;9.19;6.18;1;0;6;10;12.4;5.32;9.48;Nasal Sprays;Decongestants;Health and Hygiene;Non-Consumable;ALL
749;73;Consolidated;Consolidated Dishwasher Detergent;53901426196;26.700;12.8;10.8;1;0;16;12;10.6;5.58;13.3;Nasal Sprays;Decongestants;Health and Hygiene;Non-Consumable;ALL
1064;73;Bird Call;Bird Call HCL Nasal Spray;92840180993;0.5400;17.3;16.2;1;0;15;5;10.6;18.5;16.3;Nasal Sprays;Decongestants;Health and Hygiene;Non-Consumable;ALL
1065;73;Bird Call;Bird Call Dishwasher Detergent;52464749217;18.800;20.9;18.8;1;0;25;7;8.92;18.7;20.2;Nasal Sprays;Decongestants;Health and Hygiene;Non-Consumable;ALL
1375;73;Hilltop;Hilltop HCL Nasal Spray;75030302405;21.300;21.1;19.1;1;0;25;11;5.63;6.87;12.3;Nasal Sprays;Decongestants;Health and Hygiene;Non-Consumable;ALL
1376;73;Hilltop;Hilltop Dishwasher Detergent;45462585091;16.800;21.5;18.5;1;0;22;14;8.96;16.9;12.2;Nasal Sprays;Decongestants;Health and Hygiene;Non-Consumable;ALL
130;74;Faux Products;Faux Products Laundry Detergent;10393303036;22.300;21.3;20.2;1;0;10;12;13.5;4.82;14.7;Mouthwash;Bathroom Products;Health and Hygiene;Non-Consumable;ALL
131;74;Faux Products;Faux Products Mint Mouthwash;62304572463;24.000;19.1;16.1;0;0;26;13;20.9;10.2;5.48;Mouthwash;Bathroom Products;Health and Hygiene;Non-Consumable;ALL
441;74;Steady;Steady Laundry Detergent;37886750102;0.5700;13.7;10.6;1;0;6;8;13.1;15.7;4.37;Mouthwash;Bathroom Products;Health and Hygiene;Non-Consumable;ALL
442;74;Steady;Steady Mint Mouthwash;76703603863;22.400;21.1;20.1;0;0;8;6;8.4;14;7.08;Mouthwash;Bathroom Products;Health and Hygiene;Non-Consumable;ALL
752;74;Consolidated;Consolidated Laundry Detergent;91159701943;0.8500;14.7;12.6;0;0;29;8;9.9;20.2;22.6;Mouthwash;Bathroom Products;Health and Hygiene;Non-Consumable;ALL
753;74;Consolidated;Consolidated Mint Mouthwash;17735335230;18.900;16.5;13.5;1;0;5;14;20;9.24;7.08;Mouthwash;Bathroom Products;Health and Hygiene;Non-Consumable;ALL
1068;74;Bird Call;Bird Call Laundry Detergent;52100687623;21.100;16.5;13.5;0;0;4;12;22.8;5.1;6.62;Mouthwash;Bathroom Products;Health and Hygiene;Non-Consumable;ALL
1069;74;Bird Call;Bird Call Mint Mouthwash;16298658251;0.5700;18;15;0;0;24;13;8.04;4.07;16.1;Mouthwash;Bathroom Products;Health and Hygiene;Non-Consumable;ALL
1379;74;Hilltop;Hilltop Laundry Detergent;95815276503;19.200;9.26;8.26;0;0;15;11;22.5;5.76;6.52;Mouthwash;Bathroom Products;Health and Hygiene;Non-Consumable;ALL
1380;74;Hilltop;Hilltop Mint Mouthwash;35438118577;36.200;19.3;16.2;0;0;32;7;11.5;22;18.3;Mouthwash;Bathroom Products;Health and Hygiene;Non-Consumable;ALL
128;75;Faux Products;Faux Products Multi-Symptom Cold Remedy;78049750924;0.5300;14.5;12.5;0;0;26;5;8.09;17.6;7.02;Cold Remedies;Cold Remedies;Health and Hygiene;Non-Consumable;ALL
129;75;Faux Products;Faux Products Childrens Cold Remedy;94625384211;15.500;9.49;7.48;1;0;23;13;14.2;10.6;3.49;Cold Remedies;Cold Remedies;Health and Hygiene;Non-Consumable;ALL
439;75;Steady;Steady Multi-Symptom Cold Remedy;74780964255;35.000;21.8;20.7;1;0;1;10;15.9;18.5;21.8;Cold Remedies;Cold Remedies;Health and Hygiene;Non-Consumable;ALL
440;75;Steady;Steady Childrens Cold Remedy;78262181878;0.6700;19.2;17.2;1;0;26;9;20.6;20.5;17.6;Cold Remedies;Cold Remedies;Health and Hygiene;Non-Consumable;ALL
750;75;Consolidated;Consolidated Multi-Symptom Cold Remedy;31193812489;19.500;15.5;12.5;0;0;29;10;15.8;4.73;22.3;Cold Remedies;Cold Remedies;Health and Hygiene;Non-Consumable;ALL
751;75;Consolidated;Consolidated Childrens Cold Remedy;54629549384;21.900;11;9;0;0;26;10;11.6;19.9;18.7;Cold Remedies;Cold Remedies;Health and Hygiene;Non-Consumable;ALL
1066;75;Bird Call;Bird Call Multi-Symptom Cold Remedy;91281602978;28.900;17.3;16.2;0;0;4;14;8.78;9.61;6.34;Cold Remedies;Cold Remedies;Health and Hygiene;Non-Consumable;ALL
1067;75;Bird Call;Bird Call Childrens Cold Remedy;20143937468;17.400;12.8;10.8;1;0;35;14;4.58;4.84;22.7;Cold Remedies;Cold Remedies;Health and Hygiene;Non-Consumable;ALL
1377;75;Hilltop;Hilltop Multi-Symptom Cold Remedy;38136088252;28.300;10.6;8.6;1;0;4;10;12.6;5.03;20.6;Cold Remedies;Cold Remedies;Health and Hygiene;Non-Consumable;ALL
1378;75;Hilltop;Hilltop Childrens Cold Remedy;43904007077;0.7300;12.9;9.89;1;0;6;13;4.06;6.3;19.9;Cold Remedies;Cold Remedies;Health and Hygiene;Non-Consumable;ALL
56;76;Club;Club 2% Milk;25262761712;0.7100;20.6;18.6;1;0;21;7;4.1;15.3;11.6;Milk;Dairy;Dairy;Drink;ALL
57;76;Club;Club Buttermilk;74887329936;0.6100;20.1;18.1;0;0;33;6;13.5;8.69;16.7;Milk;Dairy;Dairy;Drink;ALL
58;76;Club;Club Chocolate Milk;23704183697;23.100;15.5;13.5;0;0;18;12;10.7;15;13.1;Milk;Dairy;Dairy;Drink;ALL
59;76;Club;Club 1% Milk;42566518187;14.000;18.8;15.7;0;0;1;6;5.57;16.3;22.1;Milk;Dairy;Dairy;Drink;ALL
60;76;Club;Club Whole Milk;50621138215;26.600;7.03;5.03;0;0;2;6;4.42;13.3;20.8;Milk;Dairy;Dairy;Drink;ALL
367;76;Carlson;Carlson 2% Milk;55306581854;34.900;11.6;9.6;1;0;27;5;12.9;11.4;7.15;Milk;Dairy;Dairy;Drink;ALL
368;76;Carlson;Carlson Buttermilk;91836734414;11.400;14.4;12.3;0;0;13;12;4.92;9.36;21.2;Milk;Dairy;Dairy;Drink;ALL
369;76;Carlson;Carlson Chocolate Milk;18412367701;23.000;19.4;17.3;0;0;31;13;10;8.6;9.71;Milk;Dairy;Dairy;Drink;ALL
370;76;Carlson;Carlson 1% Milk;24180286526;0.9200;6.63;5.63;1;0;35;13;17.9;11.1;13.6;Milk;Dairy;Dairy;Drink;ALL
371;76;Carlson;Carlson Whole Milk;76091555953;0.6600;9.78;7.77;1;0;13;5;14.9;19.1;22.6;Milk;Dairy;Dairy;Drink;ALL
678;76;Gorilla;Gorilla 2% Milk;68670495152;36.900;14.3;13.3;1;0;3;14;21.1;7.13;14.8;Milk;Dairy;Dairy;Drink;ALL
679;76;Gorilla;Gorilla Buttermilk;59057297110;14.900;20.3;17.2;1;0;31;12;9.6;6.43;13;Milk;Dairy;Dairy;Drink;ALL
680;76;Gorilla;Gorilla Chocolate Milk;62538514733;14.700;13.4;10.3;1;0;3;12;15.2;22.6;15.1;Milk;Dairy;Dairy;Drink;ALL
