"account_id";"district_id";"frequency";"date";"district_name";"region";"Inhabitants";"Municipalities499";"Municipalities500_1999";"Municipalities2000_9999";"Municipalities10000";"Cities";"Ratio_of_urban _Inh";"Avg_Salary";"Unemploymant_Rate95";"Unemploymant_Rate96";"Enterpreuners";"Commited_Crimes95";"Commited_Crimes96";"All"
2388;30;"Monthly Issuance";930609;"Sokolov";"west Bohemia";94812;15;13;8;2;10;81.8;9650;3.38;3.67;100;2985;2804;"ALL"
2389;40;"Monthly Issuance";960602;"Teplice";"north Bohemia";128118;9;16;6;3;8;85.3;9317;6.49;7.07;97;6949;6872;"ALL"
2390;1;"Monthly Issuance";960212;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
2391;2;"Monthly Issuance";971107;"Benesov";"central Bohemia";88884;80;26;6;2;5;46.7;8507;1.67;1.85;132;2159;2674;"ALL"
2392;1;"Monthly Issuance";970518;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
2393;10;"Monthly Issuance";930107;"Praha - vychod";"central Bohemia";92084;55;29;4;3;5;46.7;10124;0.56;0.54;141;3810;4316;"ALL"
2394;62;"Monthly Issuance";970823;"Uherske Hradiste";"south Moravia";145688;22;41;13;2;5;40.7;8544;1.29;1.86;109;2719;2906;"ALL"
2395;3;"Monthly Issuance";960624;"Beroun";"central Bohemia";75232;55;26;4;1;5;41.7;8980;1.95;2.21;111;2824;2813;"ALL"
2396;2;"Monthly Issuance";930222;"Benesov";"central Bohemia";88884;80;26;6;2;5;46.7;8507;1.67;1.85;132;2159;2674;"ALL"
2397;70;"Monthly Issuance";960614;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;6.63;7.75;81;9878;10108;"ALL"
2398;70;"Monthly Issuance";961125;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;6.63;7.75;81;9878;10108;"ALL"
2399;1;"Monthly Issuance";940426;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
2400;40;"Monthly Issuance";960615;"Teplice";"north Bohemia";128118;9;16;6;3;8;85.3;9317;6.49;7.07;97;6949;6872;"ALL"
2401;16;"Monthly Issuance";940826;"Jindrichuv Hradec";"south Bohemia";93931;74;21;10;1;8;56.9;8427;1.12;1.54;107;1874;1913;"ALL"
2402;18;"Monthly Issuance";971106;"Pisek";"south Bohemia";70699;60;13;2;1;4;65.3;8968;2.83;3.35;131;1740;1910;"ALL"
2403;25;"Monthly Issuance";960220;"Klatovy";"west Bohemia";88757;60;33;3;2;10;61.7;8554;2.47;2.68;113;1822;2218;"ALL"
2404;8;"Monthly Issuance";970605;"Mlada Boleslav";"central Bohemia";112065;95;19;7;1;8;69.4;11277;1.25;1.44;127;5179;4987;"ALL"
2405;64;"Monthly Issuance";970227;"Zlin";"south Moravia";197099;29;41;10;2;10;74.7;9624;1.6;2.31;145;4484;4265;"ALL"
2406;5;"Monthly Issuance";960322;"Kolin";"central Bohemia";95616;65;30;4;1;6;51.4;9307;3.85;4.43;118;2616;3040;"ALL"
2407;1;"Monthly Issuance";960721;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
2408;26;"Monthly Issuance";961227;"Plzen - mesto";"west Bohemia";170449;0;0;0;1;1;100.0;10787;2.64;3.09;131;6041;6261;"ALL"
2409;76;"Monthly Issuance";960213;"Sumperk";"north Moravia";127369;31;32;13;2;7;51.2;8369;4.73;5.88;107;3736;2807;"ALL"
2410;54;"Monthly Issuance";930511;"Brno - mesto";"south Moravia";387570;0;0;0;1;1;100.0;9897;1.6;1.96;140;18721;18696;"ALL"
2411;69;"Monthly Issuance";930627;"Jesenik";"north Moravia";42821;4;13;5;1;3;48.4;8173;0.0;7.01;124;0;1358;"ALL"
2413;33;"Monthly Issuance";971027;"Decin";"north Bohemia";133777;24;17;7;3;11;84.7;8705;5.75;7.61;116;4650;4859;"ALL"
2414;1;"Monthly Issuance";950119;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
2415;16;"Monthly Issuance";970227;"Jindrichuv Hradec";"south Bohemia";93931;74;21;10;1;8;56.9;8427;1.12;1.54;107;1874;1913;"ALL"
2416;5;"Monthly Issuance";960123;"Kolin";"central Bohemia";95616;65;30;4;1;6;51.4;9307;3.85;4.43;118;2616;3040;"ALL"
2417;44;"Monthly Issuance";930820;"Chrudim";"east Bohemia";105606;77;26;7;2;7;53.0;8254;2.79;3.76;97;2166;2325;"ALL"
2418;64;"Monthly Issuance";961029;"Zlin";"south Moravia";197099;29;41;10;2;10;74.7;9624;1.6;2.31;145;4484;4265;"ALL"
2419;24;"Monthly Issuance";931127;"Karlovy Vary";"west Bohemia";122603;25;21;6;2;8;80.0;8991;1.39;2.01;128;5198;5273;"ALL"
2420;35;"Monthly Issuance";960625;"Jablonec n. Nisou";"north Bohemia";88768;10;18;5;1;7;80.5;8867;1.02;1.21;130;3384;3620;"ALL"
2421;18;"Monthly Issuance";950111;"Pisek";"south Bohemia";70699;60;13;2;1;4;65.3;8968;2.83;3.35;131;1740;1910;"ALL"
2422;27;"Monthly Issuance";970829;"Plzen - jih";"west Bohemia";67298;71;19;10;0;7;43.8;8561;0.65;1.29;110;1029;1127;"ALL"
2423;30;"Monthly Issuance";930214;"Sokolov";"west Bohemia";94812;15;13;8;2;10;81.8;9650;3.38;3.67;100;2985;2804;"ALL"
2424;1;"Monthly Issuance";951013;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
2425;41;"Monthly Issuance";930123;"Usti nad Labem";"north Bohemia";118650;8;8;5;1;3;85.6;9832;3.32;4.48;114;6445;5471;"ALL"
2427;70;"Weekly Issuance";931008;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;6.63;7.75;81;9878;10108;"ALL"
2428;72;"Monthly Issuance";930908;"Olomouc";"north Moravia";226122;32;50;7;4;4;62.6;8994;3.8;4.79;110;9672;9208;"ALL"
2429;61;"Monthly Issuance";930206;"Trebic";"south Moravia";117897;139;28;5;1;6;53.8;8814;4.76;5.74;107;2112;2059;"ALL"
2430;3;"Monthly Issuance";941009;"Beroun";"central Bohemia";75232;55;26;4;1;5;41.7;8980;1.95;2.21;111;2824;2813;"ALL"
2431;74;"Monthly Issuance";950223;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;4.75;5.44;100;18782;18347;"ALL"
2432;8;"Monthly Issuance";960418;"Mlada Boleslav";"central Bohemia";112065;95;19;7;1;8;69.4;11277;1.25;1.44;127;5179;4987;"ALL"
2433;71;"Monthly Issuance";930219;"Novy Jicin";"north Moravia";161227;5;35;11;4;10;69.7;8678;5.93;5.57;102;4980;4595;"ALL"
2434;17;"Monthly Issuance";930202;"Pelhrimov";"south Bohemia";74062;99;15;4;2;7;61.4;8114;2.38;2.62;119;1003;1181;"ALL"
2435;38;"Monthly Issuance";931101;"Louny";"north Bohemia";85852;41;23;4;2;4;59.8;8965;7.08;8.23;104;2653;2822;"ALL"
2436;67;"Monthly Issuance";930525;"Bruntal";"north Moravia";106054;38;25;6;2;6;63.1;8110;5.77;6.55;109;3244;3079;"ALL"
2437;1;"Monthly Issuance";951204;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
2438;71;"Monthly Issuance";971116;"Novy Jicin";"north Moravia";161227;5;35;11;4;10;69.7;8678;5.93;5.57;102;4980;4595;"ALL"
2439;74;"Monthly Issuance";960813;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;4.75;5.44;100;18782;18347;"ALL"
2440;19;"Monthly Issuance";971218;"Prachatice";"south Bohemia";51428;50;11;3;1;4;52.7;8402;3.13;3.98;120;999;1099;"ALL"
2441;47;"Monthly Issuance";961222;"Pardubice";"east Bohemia";162580;83;26;5;1;6;72.8;9538;1.51;1.81;111;6079;5410;"ALL"
2442;14;"Monthly Issuance";970821;"Ceske Budejovice";"south Bohemia";177686;69;27;10;1;9;74.8;10045;1.42;1.71;135;6604;6295;"ALL"
2443;46;"Monthly Issuance";970625;"Nachod";"east Bohemia";112709;48;20;7;3;10;73.5;8369;1.79;2.31;117;2854;2618;"ALL"
2444;76;"Monthly Issuance";970907;"Sumperk";"north Moravia";127369;31;32;13;2;7;51.2;8369;4.73;5.88;107;3736;2807;"ALL"
2445;52;"Monthly Issuance";960707;"Usti nad Orlici";"east Bohemia";139012;59;41;8;3;10;61.9;8363;2.52;3.49;108;2564;2799;"ALL"
2446;3;"Monthly Issuance";950116;"Beroun";"central Bohemia";75232;55;26;4;1;5;41.7;8980;1.95;2.21;111;2824;2813;"ALL"
2447;38;"Monthly Issuance";970714;"Louny";"north Bohemia";85852;41;23;4;2;4;59.8;8965;7.08;8.23;104;2653;2822;"ALL"
2448;23;"Monthly Issuance";970511;"Cheb";"west Bohemia";87419;21;11;4;3;9;85.5;8624;1.79;2.66;102;2879;3198;"ALL"
2449;23;"Monthly Issuance";970805;"Cheb";"west Bohemia";87419;21;11;4;3;9;85.5;8624;1.79;2.66;102;2879;3198;"ALL"
2450;48;"Monthly Issuance";960410;"Rychnov nad Kneznou";"east Bohemia";78955;50;24;8;1;9;59.0;9060;1.78;2.44;124;1655;1717;"ALL"
2451;54;"Monthly Issuance";970429;"Brno - mesto";"south Moravia";387570;0;0;0;1;1;100.0;9897;1.6;1.96;140;18721;18696;"ALL"
2452;1;"Monthly Issuance";970714;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
2453;1;"Monthly Issuance";930308;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
2454;8;"Monthly Issuance";940507;"Mlada Boleslav";"central Bohemia";112065;95;19;7;1;8;69.4;11277;1.25;1.44;127;5179;4987;"ALL"
2455;30;"Monthly Issuance";970206;"Sokolov";"west Bohemia";94812;15;13;8;2;10;81.8;9650;3.38;3.67;100;2985;2804;"ALL"
2456;65;"Monthly Issuance";950909;"Znojmo";"south Moravia";114200;101;41;4;1;4;43.7;8403;5.74;5.72;105;2157;2718;"ALL"
2457;76;"Monthly Issuance";931111;"Sumperk";"north Moravia";127369;31;32;13;2;7;51.2;8369;4.73;5.88;107;3736;2807;"ALL"
2458;40;"Weekly Issuance";930314;"Teplice";"north Bohemia";128118;9;16;6;3;8;85.3;9317;6.49;7.07;97;6949;6872;"ALL"
2459;55;"Monthly Issuance";970910;"Brno - venkov";"south Moravia";157042;49;70;18;0;9;33.9;8743;1.88;2.43;111;3659;3894;"ALL"
2460;1;"Monthly Issuance";931122;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
2461;1;"Monthly Issuance";970928;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
2463;56;"Monthly Issuance";941011;"Breclav";"south Moravia";124605;11;42;14;1;8;46.0;8772;4.69;4.98;126;2854;3158;"ALL"
2464;33;"Issuance After Transaction";930702;"Decin";"north Bohemia";133777;24;17;7;3;11;84.7;8705;5.75;7.61;116;4650;4859;"ALL"
2465;57;"Monthly Issuance";961006;"Hodonin";"south Moravia";161954;21;37;20;3;8;48.0;8720;3.73;4.5;116;3729;3651;"ALL"
2466;39;"Monthly Issuance";970411;"Most";"north Bohemia";119895;17;4;3;2;4;89.9;10446;7.34;9.4;90;4947;4743;"ALL"
2467;33;"Monthly Issuance";930529;"Decin";"north Bohemia";133777;24;17;7;3;11;84.7;8705;5.75;7.61;116;4650;4859;"ALL"
2468;4;"Monthly Issuance";960713;"Kladno";"central Bohemia";149893;63;29;6;2;6;67.4;9753;4.64;5.05;109;5244;5892;"ALL"
2469;11;"Monthly Issuance";960205;"Praha - zapad";"central Bohemia";75637;35;36;9;0;7;36.5;9622;0.45;0.59;154;3475;3529;"ALL"
2470;16;"Monthly Issuance";940723;"Jindrichuv Hradec";"south Bohemia";93931;74;21;10;1;8;56.9;8427;1.12;1.54;107;1874;1913;"ALL"
2471;6;"Monthly Issuance";940703;"Kutna Hora";"central Bohemia";77963;60;23;4;2;4;51.5;8546;2.95;4.02;126;2640;3120;"ALL"
2472;60;"Monthly Issuance";940208;"Prostejov";"south Moravia";110643;49;41;4;1;4;51.9;8441;3.45;4.48;115;1879;2252;"ALL"
2473;14;"Monthly Issuance";960216;"Ceske Budejovice";"south Bohemia";177686;69;27;10;1;9;74.8;10045;1.42;1.71;135;6604;6295;"ALL"
2474;33;"Monthly Issuance";960420;"Decin";"north Bohemia";133777;24;17;7;3;11;84.7;8705;5.75;7.61;116;4650;4859;"ALL"
2475;17;"Monthly Issuance";961013;"Pelhrimov";"south Bohemia";74062;99;15;4;2;7;61.4;8114;2.38;2.62;119;1003;1181;"ALL"
2476;32;"Monthly Issuance";931212;"Ceska Lipa";"north Bohemia";105058;32;19;7;2;10;81.0;9272;2.8;3.22;118;4340;4505;"ALL"
2477;11;"Monthly Issuance";970211;"Praha - zapad";"central Bohemia";75637;35;36;9;0;7;36.5;9622;0.45;0.59;154;3475;3529;"ALL"
2479;18;"Monthly Issuance";931009;"Pisek";"south Bohemia";70699;60;13;2;1;4;65.3;8968;2.83;3.35;131;1740;1910;"ALL"
2480;35;"Monthly Issuance";970907;"Jablonec n. Nisou";"north Bohemia";88768;10;18;5;1;7;80.5;8867;1.02;1.21;130;3384;3620;"ALL"
2481;1;"Monthly Issuance";951028;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
2482;1;"Monthly Issuance";940223;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
2483;1;"Monthly Issuance";960929;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
2484;74;"Monthly Issuance";930103;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;4.75;5.44;100;18782;18347;"ALL"
2485;41;"Monthly Issuance";970818;"Usti nad Labem";"north Bohemia";118650;8;8;5;1;3;85.6;9832;3.32;4.48;114;6445;5471;"ALL"
2486;1;"Monthly Issuance";930227;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
2487;42;"Monthly Issuance";951022;"Havlickuv Brod";"east Bohemia";95907;87;25;5;2;7;59.1;8388;2.41;2.94;87;1658;1668;"ALL"
2488;5;"Monthly Issuance";930406;"Kolin";"central Bohemia";95616;65;30;4;1;6;51.4;9307;3.85;4.43;118;2616;3040;"ALL"
2489;72;"Monthly Issuance";930309;"Olomouc";"north Moravia";226122;32;50;7;4;4;62.6;8994;3.8;4.79;110;9672;9208;"ALL"
2490;22;"Monthly Issuance";950221;"Domazlice";"west Bohemia";58400;65;16;4;1;6;52.4;8620;1.1;1.25;100;1089;1117;"ALL"
2491;76;"Monthly Issuance";960301;"Sumperk";"north Moravia";127369;31;32;13;2;7;51.2;8369;4.73;5.88;107;3736;2807;"ALL"
2492;73;"Monthly Issuance";970901;"Opava";"north Moravia";182027;17;49;12;2;7;56.4;8746;3.33;3.74;90;4355;4433;"ALL"
2493;62;"Monthly Issuance";930329;"Uherske Hradiste";"south Moravia";145688;22;41;13;2;5;40.7;8544;1.29;1.86;109;2719;2906;"ALL"
2494;74;"Monthly Issuance";940423;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;4.75;5.44;100;18782;18347;"ALL"
2495;70;"Monthly Issuance";970319;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;6.63;7.75;81;9878;10108;"ALL"
2496;51;"Monthly Issuance";940521;"Trutnov";"east Bohemia";121947;37;28;7;3;11;70.5;8541;2.51;2.97;131;3496;3839;"ALL"
2497;65;"Monthly Issuance";930316;"Znojmo";"south Moravia";114200;101;41;4;1;4;43.7;8403;5.74;5.72;105;2157;2718;"ALL"
2498;40;"Monthly Issuance";960301;"Teplice";"north Bohemia";128118;9;16;6;3;8;85.3;9317;6.49;7.07;97;6949;6872;"ALL"
2499;2;"Monthly Issuance";960208;"Benesov";"central Bohemia";88884;80;26;6;2;5;46.7;8507;1.67;1.85;132;2159;2674;"ALL"
2500;61;"Monthly Issuance";951026;"Trebic";"south Moravia";117897;139;28;5;1;6;53.8;8814;4.76;5.74;107;2112;2059;"ALL"
2501;30;"Monthly Issuance";940226;"Sokolov";"west Bohemia";94812;15;13;8;2;10;81.8;9650;3.38;3.67;100;2985;2804;"ALL"
2502;32;"Monthly Issuance";961021;"Ceska Lipa";"north Bohemia";105058;32;19;7;2;10;81.0;9272;2.8;3.22;118;4340;4505;"ALL"
2503;1;"Monthly Issuance";930305;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
2504;16;"Monthly Issuance";931209;"Jindrichuv Hradec";"south Bohemia";93931;74;21;10;1;8;56.9;8427;1.12;1.54;107;1874;1913;"ALL"
2505;60;"Monthly Issuance";960516;"Prostejov";"south Moravia";110643;49;41;4;1;4;51.9;8441;3.45;4.48;115;1879;2252;"ALL"
2506;22;"Issuance After Transaction";960712;"Domazlice";"west Bohemia";58400;65;16;4;1;6;52.4;8620;1.1;1.25;100;1089;1117;"ALL"
2507;62;"Monthly Issuance";961228;"Uherske Hradiste";"south Moravia";145688;22;41;13;2;5;40.7;8544;1.29;1.86;109;2719;2906;"ALL"
2508;34;"Monthly Issuance";930314;"Chomutov";"north Bohemia";125236;28;11;1;4;5;87.7;9675;6.43;7.68;100;5323;5190;"ALL"
2509;43;"Monthly Issuance";970613;"Hradec Kralove";"east Bohemia";161854;73;21;6;1;6;76.3;9425;1.72;2.5;125;4085;3891;"ALL"
2510;61;"Monthly Issuance";930828;"Trebic";"south Moravia";117897;139;28;5;1;6;53.8;8814;4.76;5.74;107;2112;2059;"ALL"
2511;40;"Monthly Issuance";940501;"Teplice";"north Bohemia";128118;9;16;6;3;8;85.3;9317;6.49;7.07;97;6949;6872;"ALL"
2513;70;"Monthly Issuance";930722;"Karvina";"north Moravia";285387;0;2;8;5;7;89.9;10177;6.63;7.75;81;9878;10108;"ALL"
2514;16;"Monthly Issuance";950813;"Jindrichuv Hradec";"south Bohemia";93931;74;21;10;1;8;56.9;8427;1.12;1.54;107;1874;1913;"ALL"
2515;64;"Monthly Issuance";951024;"Zlin";"south Moravia";197099;29;41;10;2;10;74.7;9624;1.6;2.31;145;4484;4265;"ALL"
2516;6;"Monthly Issuance";951116;"Kutna Hora";"central Bohemia";77963;60;23;4;2;4;51.5;8546;2.95;4.02;126;2640;3120;"ALL"
2517;55;"Issuance After Transaction";961110;"Brno - venkov";"south Moravia";157042;49;70;18;0;9;33.9;8743;1.88;2.43;111;3659;3894;"ALL"
2519;4;"Monthly Issuance";930115;"Kladno";"central Bohemia";149893;63;29;6;2;6;67.4;9753;4.64;5.05;109;5244;5892;"ALL"
2520;18;"Monthly Issuance";950725;"Pisek";"south Bohemia";70699;60;13;2;1;4;65.3;8968;2.83;3.35;131;1740;1910;"ALL"
2521;63;"Monthly Issuance";950519;"Vyskov";"south Moravia";86513;38;36;5;1;5;50.5;8288;3.79;4.52;110;1562;1460;"ALL"
2522;36;"Monthly Issuance";960121;"Liberec";"north Bohemia";159617;29;19;8;1;9;85.2;9198;3.33;4.28;131;5796;6132;"ALL"
2523;10;"Monthly Issuance";930511;"Praha - vychod";"central Bohemia";92084;55;29;4;3;5;46.7;10124;0.56;0.54;141;3810;4316;"ALL"
2524;1;"Monthly Issuance";941219;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
2525;45;"Monthly Issuance";950508;"Jicin";"east Bohemia";77917;85;19;6;1;5;53.5;8390;2.28;2.89;132;2080;2122;"ALL"
2526;16;"Monthly Issuance";960704;"Jindrichuv Hradec";"south Bohemia";93931;74;21;10;1;8;56.9;8427;1.12;1.54;107;1874;1913;"ALL"
2527;38;"Monthly Issuance";930319;"Louny";"north Bohemia";85852;41;23;4;2;4;59.8;8965;7.08;8.23;104;2653;2822;"ALL"
2528;65;"Monthly Issuance";930325;"Znojmo";"south Moravia";114200;101;41;4;1;4;43.7;8403;5.74;5.72;105;2157;2718;"ALL"
2530;74;"Monthly Issuance";960702;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;4.75;5.44;100;18782;18347;"ALL"
2531;51;"Monthly Issuance";961221;"Trutnov";"east Bohemia";121947;37;28;7;3;11;70.5;8541;2.51;2.97;131;3496;3839;"ALL"
2532;38;"Monthly Issuance";961224;"Louny";"north Bohemia";85852;41;23;4;2;4;59.8;8965;7.08;8.23;104;2653;2822;"ALL"
2533;49;"Monthly Issuance";950627;"Semily";"east Bohemia";75685;31;28;5;1;9;60.8;8208;1.89;2.26;155;1660;2123;"ALL"
2534;61;"Monthly Issuance";930603;"Trebic";"south Moravia";117897;139;28;5;1;6;53.8;8814;4.76;5.74;107;2112;2059;"ALL"
2535;61;"Monthly Issuance";970121;"Trebic";"south Moravia";117897;139;28;5;1;6;53.8;8814;4.76;5.74;107;2112;2059;"ALL"
2536;41;"Monthly Issuance";941028;"Usti nad Labem";"north Bohemia";118650;8;8;5;1;3;85.6;9832;3.32;4.48;114;6445;5471;"ALL"
2537;27;"Monthly Issuance";970209;"Plzen - jih";"west Bohemia";67298;71;19;10;0;7;43.8;8561;0.65;1.29;110;1029;1127;"ALL"
2538;42;"Monthly Issuance";940130;"Havlickuv Brod";"east Bohemia";95907;87;25;5;2;7;59.1;8388;2.41;2.94;87;1658;1668;"ALL"
2539;24;"Monthly Issuance";970424;"Karlovy Vary";"west Bohemia";122603;25;21;6;2;8;80.0;8991;1.39;2.01;128;5198;5273;"ALL"
2540;54;"Monthly Issuance";950401;"Brno - mesto";"south Moravia";387570;0;0;0;1;1;100.0;9897;1.6;1.96;140;18721;18696;"ALL"
2541;57;"Monthly Issuance";941108;"Hodonin";"south Moravia";161954;21;37;20;3;8;48.0;8720;3.73;4.5;116;3729;3651;"ALL"
2542;21;"Monthly Issuance";930807;"Tabor";"south Bohemia";103347;87;16;7;1;7;67.0;9104;1.51;2.07;123;2299;2354;"ALL"
2543;68;"Monthly Issuance";930213;"Frydek - Mistek";"north Moravia";228848;15;40;18;2;6;57.2;9893;4.09;4.72;96;5623;5887;"ALL"
2544;38;"Monthly Issuance";961204;"Louny";"north Bohemia";85852;41;23;4;2;4;59.8;8965;7.08;8.23;104;2653;2822;"ALL"
2545;1;"Monthly Issuance";961204;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
2546;1;"Monthly Issuance";941208;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
2547;74;"Monthly Issuance";950428;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;4.75;5.44;100;18782;18347;"ALL"
2548;57;"Monthly Issuance";960106;"Hodonin";"south Moravia";161954;21;37;20;3;8;48.0;8720;3.73;4.5;116;3729;3651;"ALL"
2549;74;"Monthly Issuance";931112;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;4.75;5.44;100;18782;18347;"ALL"
2550;67;"Monthly Issuance";951111;"Bruntal";"north Moravia";106054;38;25;6;2;6;63.1;8110;5.77;6.55;109;3244;3079;"ALL"
2551;5;"Monthly Issuance";960208;"Kolin";"central Bohemia";95616;65;30;4;1;6;51.4;9307;3.85;4.43;118;2616;3040;"ALL"
2552;52;"Monthly Issuance";930701;"Usti nad Orlici";"east Bohemia";139012;59;41;8;3;10;61.9;8363;2.52;3.49;108;2564;2799;"ALL"
2553;41;"Monthly Issuance";950724;"Usti nad Labem";"north Bohemia";118650;8;8;5;1;3;85.6;9832;3.32;4.48;114;6445;5471;"ALL"
2554;36;"Monthly Issuance";930618;"Liberec";"north Bohemia";159617;29;19;8;1;9;85.2;9198;3.33;4.28;131;5796;6132;"ALL"
2555;53;"Monthly Issuance";930310;"Blansko";"south Moravia";107911;88;33;6;2;7;50.9;8240;2.53;3.56;99;1850;1903;"ALL"
2556;46;"Monthly Issuance";971019;"Nachod";"east Bohemia";112709;48;20;7;3;10;73.5;8369;1.79;2.31;117;2854;2618;"ALL"
2557;40;"Monthly Issuance";931117;"Teplice";"north Bohemia";128118;9;16;6;3;8;85.3;9317;6.49;7.07;97;6949;6872;"ALL"
2558;46;"Monthly Issuance";970804;"Nachod";"east Bohemia";112709;48;20;7;3;10;73.5;8369;1.79;2.31;117;2854;2618;"ALL"
2559;32;"Monthly Issuance";950601;"Ceska Lipa";"north Bohemia";105058;32;19;7;2;10;81.0;9272;2.8;3.22;118;4340;4505;"ALL"
2560;15;"Monthly Issuance";970620;"Cesky Krumlov";"south Bohemia";58796;22;16;7;1;5;51.9;9045;3.13;3.6;124;1845;1879;"ALL"
2561;59;"Monthly Issuance";960929;"Kromeriz";"south Moravia";108871;41;29;7;2;6;62.1;8444;3.24;3.47;106;2595;2305;"ALL"
2562;35;"Monthly Issuance";950815;"Jablonec n. Nisou";"north Bohemia";88768;10;18;5;1;7;80.5;8867;1.02;1.21;130;3384;3620;"ALL"
2563;48;"Monthly Issuance";950117;"Rychnov nad Kneznou";"east Bohemia";78955;50;24;8;1;9;59.0;9060;1.78;2.44;124;1655;1717;"ALL"
2564;36;"Monthly Issuance";970603;"Liberec";"north Bohemia";159617;29;19;8;1;9;85.2;9198;3.33;4.28;131;5796;6132;"ALL"
2565;74;"Monthly Issuance";951004;"Ostrava - mesto";"north Moravia";323870;0;0;0;1;1;100.0;10673;4.75;5.44;100;18782;18347;"ALL"
2566;48;"Monthly Issuance";930127;"Rychnov nad Kneznou";"east Bohemia";78955;50;24;8;1;9;59.0;9060;1.78;2.44;124;1655;1717;"ALL"
2567;17;"Monthly Issuance";960107;"Pelhrimov";"south Bohemia";74062;99;15;4;2;7;61.4;8114;2.38;2.62;119;1003;1181;"ALL"
2568;17;"Monthly Issuance";940302;"Pelhrimov";"south Bohemia";74062;99;15;4;2;7;61.4;8114;2.38;2.62;119;1003;1181;"ALL"
2569;2;"Monthly Issuance";940610;"Benesov";"central Bohemia";88884;80;26;6;2;5;46.7;8507;1.67;1.85;132;2159;2674;"ALL"
2570;1;"Monthly Issuance";951219;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
2571;61;"Monthly Issuance";970115;"Trebic";"south Moravia";117897;139;28;5;1;6;53.8;8814;4.76;5.74;107;2112;2059;"ALL"
2572;64;"Issuance After Transaction";941113;"Zlin";"south Moravia";197099;29;41;10;2;10;74.7;9624;1.6;2.31;145;4484;4265;"ALL"
2573;4;"Monthly Issuance";960716;"Kladno";"central Bohemia";149893;63;29;6;2;6;67.4;9753;4.64;5.05;109;5244;5892;"ALL"
2574;68;"Monthly Issuance";930202;"Frydek - Mistek";"north Moravia";228848;15;40;18;2;6;57.2;9893;4.09;4.72;96;5623;5887;"ALL"
2575;72;"Monthly Issuance";970413;"Olomouc";"north Moravia";226122;32;50;7;4;4;62.6;8994;3.8;4.79;110;9672;9208;"ALL"
2576;1;"Monthly Issuance";930902;"Hl.m. Praha";"Prague";1204953;0;0;0;1;1;100.0;12541;0.29;0.43;167;85677;99107;"ALL"
